,time,clear_sky_rad:W,clear_sky_energy_1h:J,sun_elevation:d,is_day:idx,direct_rad_1h:J,pv_measurement,diffuse_rad_1h:J,pressure_100m:hPa
20052,2021-04-15 19:00:00,0.0,13356.25,-4.237,0.0,2034.825,0.0,12496.9,1022.95
20053,2021-04-15 20:00:00,0.0,0.0,-9.44025,0.0,0.0,0.0,0.0,1023.1
20054,2021-04-15 21:00:00,0.0,0.0,-13.444,0.0,0.0,0.0,0.0,1023.1
20055,2021-04-15 22:00:00,0.0,0.0,-15.939751,0.0,0.0,0.0,0.0,1023.07495
20056,2021-04-15 23:00:00,0.0,0.0,-16.7115,0.0,0.0,0.0,0.0,1023.125
20057,2021-04-16 00:00:00,0.0,0.0,-15.448,0.0,0.0,0.0,0.0,1023.1
20058,2021-04-16 01:00:00,0.0,0.0,-12.82825,0.0,0.0,0.0,0.0,1023.15
20059,2021-04-16 02:00:00,0.0,0.0,-8.72525,0.0,0.0,0.0,0.0,1023.125
20060,2021-04-16 03:00:00,0.0,0.0,-3.44925,0.0,0.0,0.0,0.0,1023.15
20061,2021-04-16 04:00:00,20.975,21375.475,2.6535,1.0,10116.25,0.0,24744.35,1022.95
20062,2021-04-16 05:00:00,105.45,210338.17,9.22925,1.0,74101.6,0.0,122189.8,1022.725
20063,2021-04-16 06:00:00,229.0,596450.6,15.9185,1.0,325576.9,0.0,230691.92,1022.6
20064,2021-04-16 07:00:00,357.5,1057609.5,22.34075,1.0,753081.75,0.0,271378.97,1022.57495
20065,2021-04-16 08:00:00,472.15,1499497.8,28.0775,1.0,1168114.5,0.0,283385.12,1022.4
20066,2021-04-16 09:00:00,561.25,1869155.5,32.66425,1.0,1493638.6,0.0,297301.88,1022.05
20067,2021-04-16 10:00:00,617.125,2131975.5,35.631252,1.0,1711384.5,0.0,313238.8,1021.6
20068,2021-04-16 11:00:00,635.1,2265784.8,36.60675,1.0,1816528.2,0.0,322089.06,1021.05
20069,2021-04-16 12:00:00,613.825,2259776.0,35.454002,1.0,1821676.8,0.0,314772.38,1020.75
20070,2021-04-16 13:00:00,554.9,2114435.0,32.33425,1.0,1708123.8,0.0,302536.03,1020.6
20071,2021-04-16 14:00:00,463.25,1841537.1,27.632,1.0,1471870.8,0.0,290598.2,1020.15
20072,2021-04-16 15:00:00,346.95,1464247.5,21.82025,1.0,1090693.2,0.0,304077.44,1019.75
20073,2021-04-16 16:00:00,218.025,1018372.3,15.35975,1.0,588920.25,0.0,341612.22,1019.5
20074,2021-04-16 17:00:00,96.225,559106.94,8.66625,1.0,202649.88,0.0,293601.6,1019.4
20075,2021-04-16 18:00:00,16.800001,185499.22,2.11625,0.75,44505.375,0.0,139491.4,1019.6
20076,2021-04-16 19:00:00,0.0,15574.15,-3.93075,0.0,3347.7751,0.0,25359.6,1020.07495
20077,2021-04-16 20:00:00,0.0,0.0,-9.12075,0.0,0.0,0.0,0.0,1020.25
20078,2021-04-16 21:00:00,0.0,0.0,-13.11025,0.0,0.0,0.0,0.0,1020.475
20079,2021-04-16 22:00:00,0.0,0.0,-15.59275,0.0,0.0,0.0,0.0,1020.7
20080,2021-04-16 23:00:00,0.0,0.0,-16.355,0.0,0.0,0.0,0.0,1020.75
20081,2021-04-17 00:00:00,0.0,0.0,-15.0905,0.0,0.0,0.0,0.0,1020.75
20082,2021-04-17 01:00:00,0.0,0.0,-12.47125,0.0,0.0,0.0,0.0,1021.0
20083,2021-04-17 02:00:00,0.0,0.0,-8.37225,0.0,0.0,0.0,0.0,1020.92505
20084,2021-04-17 03:00:00,0.0,0.0,-3.1015,0.0,0.0,0.0,0.0,1020.85
20085,2021-04-17 04:00:00,24.025,26226.574,2.997,1.0,27201.775,0.0,28769.074,1020.8
20086,2021-04-17 05:00:00,111.075,226183.17,9.57025,1.0,173589.33,0.0,110209.6,1020.9
20087,2021-04-17 06:00:00,235.57501,618882.75,16.26,1.0,474900.22,0.0,194308.75,1021.15
20088,2021-04-17 07:00:00,364.225,1081737.6,22.686,1.0,853701.6,0.0,241037.9,1021.375
20089,2021-04-17 08:00:00,478.775,1523632.5,28.428,1.0,1225357.0,0.0,267484.38,1021.42505
20090,2021-04-17 09:00:00,567.75,1892744.6,33.02025,1.0,1536848.8,0.0,285893.38,1021.25
20091,2021-04-17 10:00:00,623.375,2154866.5,35.98875,1.0,1756280.8,0.0,298631.5,1020.95
20092,2021-04-17 11:00:00,641.225,2288009.0,36.9595,1.0,1862849.2,0.0,306687.56,1020.65
20093,2021-04-17 12:00:00,619.8,2281461.0,35.795,1.0,1854218.5,0.0,306723.88,1020.375
20094,2021-04-17 13:00:00,560.825,2135749.5,32.65875,1.0,1731838.1,0.0,298461.88,1020.075
20095,2021-04-17 14:00:00,469.075,1862634.6,27.941,1.0,1500621.5,0.0,283763.8,1019.7
20096,2021-04-17 15:00:00,352.72498,1485175.9,22.117,1.0,1181273.9,0.0,261944.67,1019.425
20097,2021-04-17 16:00:00,223.55,1038856.06,15.64975,1.0,810123.0,0.0,229928.53,1019.225
20098,2021-04-17 17:00:00,100.85,577815.0,8.9555,1.0,438921.5,0.0,179217.55,1019.1
20099,2021-04-17 18:00:00,18.825,198151.95,2.4112499,1.0,151325.88,0.0,95654.3,1019.175
20100,2021-04-17 19:00:00,0.0,18093.975,-3.626,0.0,21006.15,0.0,21811.574,1019.2
20101,2021-04-17 20:00:00,0.0,0.0,-8.8029995,0.0,0.0,0.0,0.0,1019.1
20102,2021-04-17 21:00:00,0.0,0.0,-12.77825,0.0,0.0,0.0,0.0,1018.95
20103,2021-04-17 22:00:00,0.0,0.0,-15.24775,0.0,0.0,0.0,0.0,1018.8
20104,2021-04-17 23:00:00,0.0,0.0,-16.001251,0.0,0.0,0.0,0.0,1018.5
20105,2021-04-18 00:00:00,0.0,0.0,-14.736,0.0,0.0,0.0,0.0,1018.15
20106,2021-04-18 01:00:00,0.0,0.0,-12.118,0.0,0.0,0.0,0.0,1017.825
20107,2021-04-18 02:00:00,0.0,0.0,-8.02275,0.0,0.0,0.0,0.0,1017.55
20108,2021-04-18 03:00:00,0.0,0.0,-2.757,0.0,0.0,0.0,0.0,1017.125
20109,2021-04-18 04:00:00,27.225,31161.102,3.33675,1.0,30830.9,0.0,31271.375,1016.875
20110,2021-04-18 05:00:00,116.75,242339.88,9.90775,1.0,189329.53,0.0,110873.2,1016.7
20111,2021-04-18 06:00:00,242.125,641240.2,16.598,1.0,502087.44,0.0,187723.88,1016.675
20112,2021-04-18 07:00:00,370.9,1105621.5,23.0275,1.0,879885.9,0.0,233171.0,1016.675
20113,2021-04-18 08:00:00,485.35,1547466.4,28.77525,1.0,1245764.8,0.0,261518.92,1016.45
20114,2021-04-18 09:00:00,574.1,1916013.5,33.373,1.0,1553791.0,0.0,280468.34,1016.15
20115,2021-04-18 10:00:00,629.575,2177435.2,36.34325,1.0,1772345.5,0.0,292508.53,1015.825
20116,2021-04-18 11:00:00,647.2,2309919.8,37.30925,1.0,1880711.2,0.0,298709.97,1015.45
20117,2021-04-18 12:00:00,625.65,2302849.0,36.133,1.0,1862403.1,0.0,300644.8,1015.175
20118,2021-04-18 13:00:00,566.625,2156789.2,32.981,1.0,1725035.5,0.0,296611.7,1014.975
20119,2021-04-18 14:00:00,474.875,1883486.4,28.2475,1.0,1489357.6,0.0,284252.22,1014.65
20120,2021-04-18 15:00:00,358.475,1505896.0,22.41175,1.0,1172903.2,0.0,263625.1,1014.275
20121,2021-04-18 16:00:00,229.075,1059191.8,15.938,1.0,807906.9,0.0,232002.67,1014.025
20122,2021-04-18 17:00:00,105.525,596517.5,9.24325,1.0,443047.75,0.0,180990.03,1014.0
20123,2021-04-18 18:00:00,21.375,211187.4,2.7035,1.0,156628.95,0.0,98010.08,1014.1
20124,2021-04-18 19:00:00,0.0,22154.824,-3.3235002,0.0,22621.05,0.0,23483.074,1014.3
20125,2021-04-18 20:00:00,0.0,0.0,-8.48775,0.0,0.0,0.0,0.0,1014.4
20126,2021-04-18 21:00:00,0.0,0.0,-12.4487505,0.0,0.0,0.0,0.0,1014.5
20127,2021-04-18 22:00:00,0.0,0.0,-14.906,0.0,0.0,0.0,0.0,1014.6
20128,2021-04-18 23:00:00,0.0,0.0,-15.650499,0.0,0.0,0.0,0.0,1014.6
20129,2021-04-19 00:00:00,0.0,0.0,-14.38425,0.0,0.0,0.0,0.0,1014.5
20130,2021-04-19 01:00:00,0.0,0.0,-11.767,0.0,0.0,0.0,0.0,1014.45
20131,2021-04-19 02:00:00,0.0,0.0,-7.6765,0.0,0.0,0.0,0.0,1014.4
20132,2021-04-19 03:00:00,0.0,0.0,-2.416,0.0,0.0,0.0,0.0,1014.275
20133,2021-04-19 04:00:00,30.474998,36193.25,3.6735,1.0,34722.6,0.0,34571.523,1014.15
20134,2021-04-19 05:00:00,122.45,258784.75,10.242001,1.0,194920.17,0.0,118055.5,1014.0
20135,2021-04-19 06:00:00,248.625,663498.7,16.93275,1.0,502538.62,0.0,195704.62,1014.0
20136,2021-04-19 07:00:00,377.475,1129248.8,23.36575,1.0,874380.1,0.0,241807.95,1013.85
20137,2021-04-19 08:00:00,491.8,1570991.1,29.119251,1.0,1229379.9,0.0,273074.94,1013.45
20138,2021-04-19 09:00:00,580.375,1938955.8,33.72225,1.0,1516678.0,0.0,303149.44,1013.05
20139,2021-04-19 10:00:00,635.65,2199676.8,36.69475,1.0,1724444.4,0.0,322954.2,1012.55
20140,2021-04-19 11:00:00,653.125,2331512.8,37.656,1.0,1788361.0,0.0,359320.66,1011.975
20141,2021-04-19 12:00:00,631.475,2323936.2,36.468002,1.0,1705972.4,688.275,408004.72,1011.57495
20142,2021-04-19 13:00:00,572.35,2177551.5,33.3005,1.0,1580544.2,625.3125,401242.8,1011.25
20143,2021-04-19 14:00:00,480.575,1904088.8,28.55125,1.0,1395927.1,445.05,355291.56,1010.65
20144,2021-04-19 15:00:00,364.125,1526403.5,22.703999,1.0,1123781.9,263.0625,304403.84,1010.05
20145,2021-04-19 16:00:00,234.575,1079372.4,16.223999,1.0,795256.75,134.54999999999998,249267.5,1009.55
20146,2021-04-19 17:00:00,110.225006,615199.6,9.528999,1.0,446041.25,61.2375,189030.3,1009.1
20147,2021-04-19 18:00:00,23.95,224470.4,2.9945,1.0,161269.47,14.6625,104186.75,1008.775
20148,2021-04-19 19:00:00,0.0,26268.824,-3.023,0.0,24804.426,0.0,26045.25,1008.6
20149,2021-04-19 20:00:00,0.0,0.0,-8.17425,0.0,0.0,0.0,0.0,1008.25
20150,2021-04-19 21:00:00,0.0,0.0,-12.12175,0.0,0.0,0.0,0.0,1007.85
20151,2021-04-19 22:00:00,0.0,0.0,-14.5665,0.0,0.0,0.0,0.0,1007.45
20152,2021-04-19 23:00:00,0.0,0.0,-15.3025,0.0,0.0,0.0,0.0,1007.05
20153,2021-04-20 00:00:00,0.0,0.0,-14.0365,0.0,0.0,0.0,0.0,1006.55
20154,2021-04-20 01:00:00,0.0,0.0,-11.42025,0.0,0.0,0.0,0.0,1006.15
20155,2021-04-20 02:00:00,0.0,0.0,-7.3335,0.0,0.0,0.0,0.0,1005.7
20156,2021-04-20 03:00:00,0.175,48.45,-2.0785,0.25,0.0,0.0,311.275,1005.1
20157,2021-04-20 04:00:00,33.8,41911.227,4.00675,1.0,31486.676,39.675,39176.8,1004.4
20158,2021-04-20 05:00:00,128.15,275490.3,10.57275,1.0,155343.47,141.45,139570.78,1003.75
20159,2021-04-20 06:00:00,255.025,685635.25,17.264,1.0,423249.47,296.7,239832.2,1003.15
20160,2021-04-20 07:00:00,383.975,1152607.8,23.7005,1.0,792870.9,430.3875,297447.06,1002.4
20161,2021-04-20 08:00:00,498.2,1594198.5,29.4595,1.0,1136179.1,319.9875,337003.5,1001.6
20162,2021-04-20 09:00:00,586.55,1961565.2,34.068,1.0,1297078.2,504.5625,417445.12,1000.875
20163,2021-04-20 10:00:00,641.625,2221586.0,37.043,1.0,1303961.5,840.075,508877.8,999.95
20164,2021-04-20 11:00:00,658.975,2352784.2,37.99975,1.0,1303802.4,846.1125,531143.4,998.85
20165,2021-04-20 12:00:00,637.175,2344719.2,36.80025,1.0,1343216.4,790.9125,501716.38,997.925
20166,2021-04-20 13:00:00,578.025,2198032.5,33.61725,1.0,1338705.2,589.95,453538.25,997.0
20167,2021-04-20 14:00:00,486.275,1924438.0,28.853,1.0,1131524.0,464.025,414495.4,996.25
20168,2021-04-20 15:00:00,369.725,1546693.9,22.9935,1.0,795643.9,202.6875,374967.88,995.9
20169,2021-04-20 16:00:00,240.025,1099391.4,16.508,1.0,521509.16,105.225,316397.7,995.55
20170,2021-04-20 17:00:00,114.975,633847.06,9.8125,1.0,263606.16,27.6,245441.1,995.2
20171,2021-04-20 18:00:00,26.625,237990.84,3.2832499,1.0,59640.977,6.9,127358.05,995.175
20172,2021-04-20 19:00:00,0.0,30447.15,-2.7245,0.0,3716.975,0.0,24993.025,995.1
20173,2021-04-20 20:00:00,0.0,0.0,-7.8635,0.0,0.0,0.0,0.0,995.1
20174,2021-04-20 21:00:00,0.0,0.0,-11.797,0.0,0.0,0.0,0.0,995.175
20175,2021-04-20 22:00:00,0.0,0.0,-14.23025,0.0,0.0,0.0,0.0,995.45
20176,2021-04-20 23:00:00,0.0,0.0,-14.958,0.0,0.0,0.0,0.0,995.6
20177,2021-04-21 00:00:00,0.0,0.0,-13.69175,0.0,0.0,0.0,0.0,995.275
20178,2021-04-21 01:00:00,0.0,0.0,-11.0765,0.0,0.0,0.0,0.0,994.65
20179,2021-04-21 02:00:00,0.0,0.0,-6.994,0.0,0.0,0.0,0.0,994.525
20180,2021-04-21 03:00:00,0.75,213.35,-1.7445,0.25,0.0,0.0,762.95,994.5
20181,2021-04-21 04:00:00,37.2,49139.55,4.336,1.0,2558.5,18.975,35967.727,994.55
20182,2021-04-21 05:00:00,133.85,292426.12,10.89975,1.0,15644.9,43.125,136327.58,994.85
20183,2021-04-21 06:00:00,261.375,707628.1,17.59125,1.0,74049.33,115.575,273001.3,994.975
20184,2021-04-21 07:00:00,390.425,1175686.9,24.0315,1.0,229276.9,219.075,395842.25,994.925
20185,2021-04-21 08:00:00,504.45,1617081.0,29.796,1.0,447092.38,487.3125,515606.44,995.275
20186,2021-04-21 09:00:00,592.65,1983836.4,34.4105,1.0,615079.2,482.1375,608535.2,995.75
20187,2021-04-21 10:00:00,647.52496,2243158.8,37.387753,1.0,715475.06,515.775,666390.56,996.025
20188,2021-04-21 11:00:00,664.7,2373730.2,38.34025,1.0,727876.0,351.9,742283.0,996.35
20189,2021-04-21 12:00:00,642.85,2365195.0,37.1295,1.0,607276.0,542.5124999999999,802667.44,996.9
20190,2021-04-21 13:00:00,583.575,2218229.5,33.93125,1.0,495702.56,377.775,711702.5,997.675
20191,2021-04-21 14:00:00,491.8,1944531.2,29.152,1.0,659021.44,311.3625,530579.9,998.35
20192,2021-04-21 15:00:00,375.325,1566763.0,23.28175,1.0,799317.75,291.525,408240.3,999.2
20193,2021-04-21 16:00:00,245.45,1119242.4,16.78975,1.0,636159.56,161.2875,310928.75,999.975
20194,2021-04-21 17:00:00,119.7,652446.56,10.094,1.0,338788.06,54.3375,229340.69,1000.7
20195,2021-04-21 18:00:00,29.35,251736.55,3.57,1.0,93204.35,20.7,131214.72,1001.2
20196,2021-04-21 19:00:00,0.0,34699.2,-2.42875,0.0,13151.25,0.0,33322.35,1001.325
20197,2021-04-21 20:00:00,0.0,0.0,-7.55475,0.0,0.0,0.0,0.0,1001.5
20198,2021-04-21 21:00:00,0.0,0.0,-11.475,0.0,0.0,0.0,0.0,1001.6
20199,2021-04-21 22:00:00,0.0,0.0,-13.89625,0.0,0.0,0.0,0.0,1001.625
20200,2021-04-21 23:00:00,0.0,0.0,-14.61625,0.0,0.0,0.0,0.0,1001.6
20201,2021-04-22 00:00:00,0.0,0.0,-13.3505,0.0,0.0,0.0,0.0,1001.4
20202,2021-04-22 01:00:00,0.0,0.0,-10.7369995,0.0,0.0,0.0,0.0,1001.15
20203,2021-04-22 02:00:00,0.0,0.0,-6.6585,0.0,0.0,0.0,0.0,1001.0
20204,2021-04-22 03:00:00,1.35,376.175,-1.4139999,0.25,396.1,0.0,1928.475,1000.875
20205,2021-04-22 04:00:00,40.725,56494.297,4.6615,1.0,20991.35,4.3125,48536.15,1000.8
20206,2021-04-22 05:00:00,139.525,309560.06,11.22275,1.0,68418.1,87.1125,145359.38,1001.0
20207,2021-04-22 06:00:00,267.7,729456.94,17.91475,1.0,228529.27,114.7125,254662.9,1001.25
20208,2021-04-22 07:00:00,396.725,1198475.8,24.3585,1.0,377810.56,232.0125,379742.3,1001.625
20209,2021-04-22 08:00:00,510.625,1639631.4,30.129,1.0,476706.56,402.7875,468421.2,1001.625
20210,2021-04-22 09:00:00,598.65,2005763.5,34.74925,1.0,654400.1,641.7,543004.7,1001.6
20211,2021-04-22 10:00:00,653.35,2264390.5,37.728752,1.0,693525.0,300.15,689302.5,1001.5
20212,2021-04-22 11:00:00,670.375,2394347.5,38.677498,1.0,781304.6,618.4125,719958.0,1001.475
20213,2021-04-22 12:00:00,648.4,2385360.5,37.456253,1.0,833277.25,370.0125,649789.1,1001.55
20214,2021-04-22 13:00:00,589.075,2238139.2,34.2425,1.0,751028.1,452.8125,633647.06,1001.95
20215,2021-04-22 14:00:00,497.325,1964365.0,29.44825,1.0,655481.0,356.2125,587881.75,1002.45
20216,2021-04-22 15:00:00,380.825,1586606.8,23.56675,1.0,451755.56,106.95,525538.1,1002.95
20217,2021-04-22 16:00:00,250.825,1138919.1,17.06925,1.0,289608.16,51.75,448778.1,1003.25
20218,2021-04-22 17:00:00,124.475,670985.1,10.3735,1.0,172049.4,38.8125,317646.28,1003.55
20219,2021-04-22 18:00:00,32.15,265693.2,3.85425,1.0,69996.625,20.7,153081.66,1003.95
20220,2021-04-22 19:00:00,0.0,39033.875,-2.1345,0.0,10952.575,0.0,33629.023,1004.225
20221,2021-04-22 20:00:00,0.0,0.0,-7.249,0.0,0.0,0.0,0.0,1004.4
20222,2021-04-22 21:00:00,0.0,0.0,-11.156,0.0,0.0,0.0,0.0,1004.75
20223,2021-04-22 22:00:00,0.0,0.0,-13.56575,0.0,0.0,0.0,0.0,1005.4
20224,2021-04-22 23:00:00,0.0,0.0,-14.27775,0.0,0.0,0.0,0.0,1006.2
20225,2021-04-23 00:00:00,0.0,0.0,-13.012751,0.0,0.0,0.0,0.0,1006.825
20226,2021-04-23 01:00:00,0.0,0.0,-10.4005,0.0,0.0,0.0,0.0,1007.2
20227,2021-04-23 02:00:00,0.0,0.0,-6.3265,0.0,0.0,0.0,0.0,1007.65
20228,2021-04-23 03:00:00,1.925,536.95,-1.08775,0.25,569.675,0.0,2877.4,1008.175
20229,2021-04-23 04:00:00,44.325,63993.426,4.98325,1.0,13174.175,18.1125,50178.773,1008.675
20230,2021-04-23 05:00:00,145.175,326858.38,11.542,1.0,52938.453,24.15,148260.72,1008.95
20231,2021-04-23 06:00:00,273.875,751102.5,18.2345,1.0,74944.65,48.3,234044.28,1009.25
20232,2021-04-23 07:00:00,403.0,1220963.9,24.68175,1.0,158703.67,69.8625,330887.97,1009.55
20233,2021-04-23 08:00:00,516.725,1661842.5,30.458,1.0,398285.44,121.6125,499336.16,1009.7
20234,2021-04-23 09:00:00,604.525,2027341.5,35.08375,1.0,684406.9,267.375,664894.06,1009.675
20235,2021-04-23 10:00:00,659.05,2285277.0,38.06625,1.0,750194.44,204.4125,761930.6,1010.05
20236,2021-04-23 11:00:00,675.925,2414632.5,39.0115,1.0,856328.5,370.875,771729.8,1010.275
20237,2021-04-23 12:00:00,653.875,2405212.8,37.77925,1.0,1162672.9,243.225,690772.4,1010.55
20238,2021-04-23 13:00:00,594.575,2257759.2,34.55075,1.0,1237372.5,144.0375,598631.56,1010.95
20239,2021-04-23 14:00:00,502.775,1983936.0,29.742,1.0,1077640.5,187.1625,511948.5,1011.45
20240,2021-04-23 15:00:00,386.275,1606221.2,23.84925,1.0,829691.3,88.8375,416357.8,1011.925
20241,2021-04-23 16:00:00,256.175,1158415.6,17.34625,1.0,554646.0,64.6875,330946.78,1012.25
20242,2021-04-23 17:00:00,129.25,689450.4,10.6505,1.0,323243.78,25.875,244260.16,1012.575
20243,2021-04-23 18:00:00,35.0,279844.6,4.1367497,1.0,132543.75,6.0375,135598.45,1012.875
20244,2021-04-23 19:00:00,0.5,45141.324,-1.84325,0.25,20846.95,0.0,37414.1,1013.1
20245,2021-04-23 20:00:00,0.0,141.6,-6.94525,0.0,0.0,0.0,557.625,1013.1
20246,2021-04-23 21:00:00,0.0,0.0,-10.8395,0.0,0.0,0.0,0.0,1013.1
20247,2021-04-23 22:00:00,0.0,0.0,-13.23825,0.0,0.0,0.0,0.0,1013.25
20248,2021-04-23 23:00:00,0.0,0.0,-13.9425,0.0,0.0,0.0,0.0,1013.625
20249,2021-04-24 00:00:00,0.0,0.0,-12.679,0.0,0.0,0.0,0.0,1013.7
20250,2021-04-24 01:00:00,0.0,0.0,-10.06825,0.0,0.0,0.0,0.0,1013.45
20251,2021-04-24 02:00:00,0.0,0.0,-5.99875,0.0,0.0,0.0,0.0,1013.3
20252,2021-04-24 03:00:00,2.475,695.725,-0.76525,0.25,854.8,0.0,3756.625,1013.3
20253,2021-04-24 04:00:00,48.05,71650.02,5.301,1.0,25138.574,12.075,59521.574,1013.35
20254,2021-04-24 05:00:00,150.825,344286.84,11.8575,1.0,96178.0,30.1875,187892.0,1013.525
20255,2021-04-24 06:00:00,280.025,772546.6,18.55,1.0,229186.92,42.2625,290777.53,1013.6
20256,2021-04-24 07:00:00,409.125,1243141.8,25.000751,1.0,412324.3,144.9,387075.56,1013.6
20257,2021-04-24 08:00:00,522.7,1683708.0,30.782751,1.0,582059.3,198.375,529247.4,1013.7
20258,2021-04-24 09:00:00,610.35,2048565.1,35.415,1.0,797187.9,214.7625,603826.75,1013.725
20259,2021-04-24 10:00:00,664.675,2305815.0,38.40025,1.0,1005635.56,372.6,643012.6,1013.8
20260,2021-04-24 11:00:00,681.4,2434582.5,39.342,1.0,1140345.8,294.1125,659401.94,1013.8
20261,2021-04-24 12:00:00,659.25,2424749.2,38.09925,1.0,1229307.8,250.9875,626467.56,1013.875
20262,2021-04-24 13:00:00,599.875,2277087.0,34.85625,1.0,1150197.8,183.7125,598678.4,1014.05
20263,2021-04-24 14:00:00,508.15002,2003241.8,30.033249,1.0,1020231.1,123.3375,531175.1,1014.1
20264,2021-04-24 15:00:00,391.65,1625602.5,24.12975,1.0,873933.2,106.0875,428863.97,1014.2
20265,2021-04-24 16:00:00,261.5,1177726.0,17.621,1.0,602433.75,51.75,326833.56,1014.4
20266,2021-04-24 17:00:00,134.05,707830.56,10.9255,1.0,329014.66,40.5375,234643.17,1014.57495
20267,2021-04-24 18:00:00,37.925,294173.28,4.4165,1.0,136335.6,18.1125,136032.7,1014.85
20268,2021-04-24 19:00:00,1.0,51352.9,-1.55375,0.25,30292.45,0.0,40272.35,1015.275
20269,2021-04-24 20:00:00,0.0,282.9,-6.644,0.0,0.0,0.0,1342.775,1015.55
20270,2021-04-24 21:00:00,0.0,0.0,-10.526,0.0,0.0,0.0,0.0,1015.675
20271,2021-04-24 22:00:00,0.0,0.0,-12.91375,0.0,0.0,0.0,0.0,1015.775
20272,2021-04-24 23:00:00,0.0,0.0,-13.61125,0.0,0.0,0.0,0.0,1015.975
20273,2021-04-25 00:00:00,0.0,0.0,-12.3485,0.0,0.0,0.0,0.0,1016.1
20274,2021-04-25 01:00:00,0.0,0.0,-9.73925,0.0,0.0,0.0,0.0,1016.05
20275,2021-04-25 02:00:00,0.0,0.0,-5.6745,0.0,0.0,0.0,0.0,1015.95
20276,2021-04-25 03:00:00,3.475,1519.2251,-0.44700003,0.5,1452.125,2.5875,5078.525,1016.025
20277,2021-04-25 04:00:00,51.825,80346.55,5.6145,1.0,27331.8,12.9375,56514.402,1016.125
20278,2021-04-25 05:00:00,156.45,361810.78,12.16825,1.0,79631.77,29.325,161327.92,1016.275
20279,2021-04-25 06:00:00,286.09998,793772.25,18.86175,1.0,73216.23,54.3375,233446.03,1016.325
20280,2021-04-25 07:00:00,415.15,1265000.0,25.316,1.0,60875.574,103.5,287474.66,1016.225
20281,2021-04-25 08:00:00,528.625,1705221.2,31.10375,1.0,150643.34,97.4625,399333.8,1016.0
20282,2021-04-25 09:00:00,616.025,2069429.9,35.742,1.0,337515.56,253.575,549126.44,1015.65
20283,2021-04-25 10:00:00,670.225,2326000.0,38.7305,1.0,585914.4,286.35,664040.44,1015.45
20284,2021-04-25 11:00:00,686.8,2454194.0,39.668747,1.0,773922.4,337.2375,688415.4,1015.3
20285,2021-04-25 12:00:00,664.55005,2443967.0,38.416,1.0,717154.0,178.5375,676616.44,1015.2
20286,2021-04-25 13:00:00,605.175,2296119.5,35.1585,1.0,464110.94,225.1125,650252.7,1015.175
20287,2021-04-25 14:00:00,513.45,2022279.1,30.32125,1.0,450499.7,137.13750000000002,600723.94,1014.95
20288,2021-04-25 15:00:00,397.0,1644747.1,24.407501,1.0,598559.7,177.675,516789.38,1014.65
20289,2021-04-25 16:00:00,266.775,1196844.5,17.893,1.0,499940.8,75.0375,381380.75,1014.5
20290,2021-04-25 17:00:00,138.8,726114.4,11.19775,1.0,274823.7,25.875,254541.33,1014.4
20291,2021-04-25 18:00:00,40.925,308660.62,4.6940002,1.0,100190.27,6.0375,140048.9,1014.325
20292,2021-04-25 19:00:00,1.5,57670.203,-1.2672501,0.25,14178.15,0.0,40853.723,1014.225
20293,2021-04-25 20:00:00,0.0,422.825,-6.346,0.0,179.4,0.0,1755.4,1014.1
20294,2021-04-25 21:00:00,0.0,0.0,-10.2155,0.0,0.0,0.0,0.0,1013.975
20295,2021-04-25 22:00:00,0.0,0.0,-12.59275,0.0,0.0,0.0,0.0,1013.9
20296,2021-04-25 23:00:00,0.0,0.0,-13.283,0.0,0.0,0.0,0.0,1013.8
20297,2021-04-26 00:00:00,0.0,0.0,-12.0217495,0.0,0.0,0.0,0.0,1013.75
20298,2021-04-26 01:00:00,0.0,0.0,-9.41475,0.0,0.0,0.0,0.0,1013.45
20299,2021-04-26 02:00:00,0.0,0.0,-5.3545,0.0,0.0,0.0,0.0,1013.1
20300,2021-04-26 03:00:00,4.575,2541.85,-0.1325,0.5,2751.775,0.8625,6903.375,1012.85
20301,2021-04-26 04:00:00,55.699997,89484.77,5.924,1.0,60640.9,17.25,63833.875,1012.7
20302,2021-04-26 05:00:00,162.025,379396.06,12.4755,1.0,231268.66,53.475,164110.33,1012.7
20303,2021-04-26 06:00:00,292.075,814763.1,19.169,1.0,478183.0,81.9375,266266.56,1012.475
20304,2021-04-26 07:00:00,421.125,1286529.5,25.6265,1.0,693970.0,131.9625,365148.38,1012.05
20305,2021-04-26 08:00:00,534.425,1726376.2,31.42075,1.0,734562.75,183.7125,491737.2,1011.75
20306,2021-04-26 09:00:00,621.65,2089931.2,36.06525,1.0,546029.1,207.0,705653.44,1011.45
20307,2021-04-26 10:00:00,675.6,2345829.2,39.057,1.0,372897.0,170.775,858155.0,1011.05
20308,2021-04-26 11:00:00,692.075,2473464.8,39.992,1.0,384101.06,173.3625,843116.8,1010.65
20309,2021-04-26 12:00:00,669.75,2462864.0,38.729248,1.0,400090.78,153.525,855652.5,1010.25
20310,2021-04-26 13:00:00,610.375,2314854.5,35.45775,1.0,367254.06,160.425,899514.06,1009.8
20311,2021-04-26 14:00:00,518.65,2041045.4,30.606499,1.0,391676.8,131.9625,813740.94,1009.275
20312,2021-04-26 15:00:00,402.25,1663651.2,24.682499,1.0,293797.4,120.75,668818.5,1008.775
20313,2021-04-26 16:00:00,271.975,1215765.8,18.163,1.0,117698.98,107.8125,500500.25,1008.35
